beneficiary_age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
87,0.000144,0.00013,0.000123,0.000122,0.000124,0.000127,0.000133,0.000142,0.000154,0.000173,0.000195,0.000223,0.000253,0.000288,0.000327,0.000365,0.000395,0.000409,0.000411,0.000409,0.000411,0.000415,0.00043,0.000453,0.000487,0.000531,0.000576,0.000624,0.000674,0.000727,0.000782,0.000837,0.000894,0.000955,0.00102,0.001088,0.001163,0.001249,0.001347,0.001466,0.001611,0.00179,0.002013,0.002293,0.002642,0.003027,0.003446,0.003887,0.004339,0.004775,0.005158,0.005593,0.00608,0.006627,0.007234,0.007908,0.008653,0.009478,0.010394,0.01141,0.012547,0.013829,0.015284,0.01695,0.018868,0.021084,0.023651,0.026627,0.030083,0.034095,0.038759,0.044187,0.050501,0.057854,0.066408,0.076357,0.087921,0.101342,0.116892,0.134866,0.155562,0.179265,0.206248,0.23682,0.271241,0.309731,0.352537,0.399836,0.451728,0.50817,0.569091,0.634452,0.704416,0.779233,0.859345,0.945815,1.037628,1.134713,1.236825,1.343146,1.452916,1.565145,1.679042,1.79371,1.907911,2.020498,2.129182,2.230624,2.31962,2.3848,2.415653,2.440453,2.463236,2.492698,2.536806,2.612527,2.770854,3.133053,4.124283,8.896236
88,0.00013,0.000117,0.000111,0.000109,0.00011,0.000112,0.000118,0.000125,0.000136,0.000153,0.000172,0.000197,0.000224,0.000256,0.000292,0.000327,0.000354,0.000367,0.000369,0.000367,0.000367,0.00037,0.000382,0.000402,0.000433,0.000472,0.000512,0.000555,0.0006,0.000648,0.000696,0.000746,0.000797,0.00085,0.000907,0.000967,0.001031,0.001105,0.00119,0.001292,0.001417,0.001573,0.001768,0.002016,0.002328,0.002674,0.003051,0.003448,0.003855,0.004247,0.004586,0.004971,0.005404,0.005889,0.006428,0.007027,0.007689,0.00842,0.009232,0.010131,0.011136,0.012269,0.013553,0.015023,0.016716,0.018672,0.020939,0.02357,0.026626,0.030178,0.034312,0.039128,0.044739,0.051284,0.058911,0.0678,0.078156,0.090202,0.104193,0.120408,0.139127,0.160623,0.185154,0.213018,0.244466,0.279711,0.318995,0.362492,0.410306,0.462403,0.518722,0.579232,0.644091,0.713536,0.78799,0.868464,0.954009,1.044563,1.139904,1.239264,1.341933,1.446977,1.553655,1.661123,1.768214,1.873856,1.975896,2.0712,2.154871,2.216176,2.245142,2.268385,2.289667,2.317133,2.358206,2.428749,2.576691,2.916301,3.848894,8.35139
89,0.000118,0.000105,9.9e-05,9.7e-05,9.8e-05,0.0001,0.000104,0.00011,0.000119,0.000134,0.000151,0.000173,0.000198,0.000227,0.00026,0.000293,0.000318,0.00033,0.000331,0.000328,0.000328,0.00033,0.00034,0.000357,0.000384,0.000419,0.000455,0.000493,0.000533,0.000576,0.00062,0.000664,0.000709,0.000756,0.000806,0.000858,0.000914,0.000978,0.00105,0.001138,0.001246,0.001381,0.001552,0.001771,0.002049,0.002359,0.002697,0.003055,0.003421,0.003772,0.004072,0.004414,0.004797,0.005228,0.005707,0.006238,0.006825,0.007474,0.008192,0.008988,0.009876,0.010876,0.012008,0.013304,0.014797,0.016522,0.018523,0.020845,0.023546,0.026687,0.030344,0.034612,0.03959,0.045406,0.052195,0.060121,0.069375,0.080164,0.092725,0.107319,0.124211,0.143658,0.165907,0.191242,0.219905,0.252103,0.288069,0.327977,0.371931,0.419908,0.471858,0.527754,0.58775,0.652071,0.721123,0.795864,0.87541,0.959709,1.04856,1.141245,1.2371,1.335247,1.434993,1.535544,1.635806,1.734772,1.830429,1.919833,1.998386,2.05597,2.083125,2.104875,2.124722,2.150279,2.188444,2.254013,2.391957,2.709794,3.585937,7.829802
90,0.000106,9.5e-05,8.9e-05,8.7e-05,8.7e-05,8.8e-05,9.2e-05,9.7e-05,0.000105,0.000118,0.000132,0.000153,0.000175,0.000201,0.000231,0.000262,0.000285,0.000296,0.000297,0.000294,0.000293,0.000293,0.000302,0.000317,0.00034,0.000371,0.000403,0.000438,0.000474,0.000512,0.000551,0.000591,0.000631,0.000673,0.000717,0.000762,0.00081,0.000865,0.000927,0.001002,0.001095,0.001211,0.001361,0.001554,0.001802,0.002079,0.002383,0.002705,0.003034,0.003349,0.003614,0.003916,0.004257,0.004639,0.005063,0.005535,0.006056,0.00663,0.007267,0.00797,0.008755,0.009637,0.010636,0.011778,0.013094,0.014615,0.016379,0.018429,0.020813,0.023588,0.026823,0.030601,0.035012,0.040174,0.046209,0.053268,0.061524,0.071172,0.082429,0.095541,0.110757,0.128318,0.148459,0.17145,0.197524,0.226881,0.259748,0.296294,0.336625,0.380729,0.428562,0.480105,0.535505,0.59498,0.658913,0.728217,0.802067,0.880424,0.963103,1.049437,1.138805,1.230385,1.323526,1.417485,1.511236,1.603838,1.693404,1.777181,1.850854,1.90489,1.930321,1.950652,1.969135,1.992879,2.028283,2.089114,2.21751,2.514532,3.33673,7.334125
91,9.6e-05,8.5e-05,8e-05,7.8e-05,7.8e-05,7.8e-05,8.1e-05,8.5e-05,9.2e-05,0.000103,0.000116,0.000134,0.000154,0.000178,0.000205,0.000234,0.000255,0.000265,0.000266,0.000263,0.000262,0.000261,0.000268,0.000281,0.000301,0.000329,0.000358,0.000389,0.000421,0.000455,0.00049,0.000525,0.000561,0.000598,0.000637,0.000677,0.000718,0.000765,0.000818,0.000883,0.000962,0.001063,0.001193,0.001363,0.001584,0.001832,0.002105,0.002394,0.00269,0.002973,0.003207,0.003475,0.003776,0.004115,0.004492,0.00491,0.005372,0.005881,0.006445,0.007067,0.007761,0.008539,0.00942,0.010427,0.011587,0.012928,0.014484,0.016292,0.018397,0.020848,0.023707,0.02705,0.030957,0.035535,0.040895,0.047175,0.054534,0.06315,0.073227,0.084992,0.098677,0.114512,0.132717,0.15355,0.177231,0.203958,0.233945,0.267362,0.304314,0.344797,0.388775,0.436237,0.487323,0.54224,0.601354,0.665534,0.734011,0.806755,0.883603,0.963931,1.047162,1.132525,1.219414,1.307129,1.394711,1.481281,1.565076,1.643518,1.712565,1.763241,1.787039,1.806029,1.823226,1.845258,1.878051,1.9344,2.053739,2.330987,3.101966,6.865854
92,8.7e-05,7.7e-05,7.1e-05,6.9e-05,6.9e-05,7e-05,7.2e-05,7.5e-05,8e-05,9e-05,0.000102,0.000118,0.000135,0.000157,0.000182,0.000208,0.000229,0.000238,0.000238,0.000235,0.000234,0.000233,0.000238,0.000249,0.000267,0.000292,0.000317,0.000345,0.000374,0.000404,0.000436,0.000467,0.000499,0.000532,0.000566,0.000601,0.000637,0.000678,0.000723,0.000778,0.000846,0.000933,0.001046,0.001196,0.001392,0.001614,0.001858,0.002118,0.002385,0.002638,0.002846,0.003082,0.003349,0.00365,0.003984,0.004355,0.004765,0.005217,0.005717,0.006267,0.00688,0.007567,0.008344,0.009232,0.010255,0.011437,0.012809,0.014405,0.016263,0.018428,0.020955,0.023911,0.027371,0.031429,0.036187,0.04177,0.048324,0.056012,0.065022,0.075566,0.087861,0.102121,0.118555,0.137406,0.158887,0.183185,0.210509,0.241023,0.274834,0.311945,0.352328,0.395977,0.443025,0.493672,0.548266,0.607632,0.671057,0.73852,0.809875,0.884545,0.961989,1.041488,1.122475,1.204297,1.286054,1.366927,1.44527,1.518673,1.583349,1.630851,1.653111,1.670837,1.686824,1.707248,1.737583,1.789697,1.900477,2.159007,2.881507,6.424949
93,7.8e-05,6.9e-05,6.4e-05,6.2e-05,6.2e-05,6.2e-05,6.3e-05,6.6e-05,7.1e-05,7.9e-05,8.9e-05,0.000103,0.000119,0.000139,0.000162,0.000186,0.000205,0.000213,0.000214,0.00021,0.000209,0.000207,0.000211,0.000221,0.000237,0.000259,0.000282,0.000306,0.000332,0.000359,0.000387,0.000415,0.000443,0.000473,0.000503,0.000534,0.000565,0.000601,0.000639,0.000687,0.000744,0.000819,0.000917,0.001048,0.001223,0.001421,0.00164,0.001874,0.002114,0.002341,0.002524,0.002734,0.00297,0.003237,0.003533,0.003863,0.004227,0.004627,0.00507,0.005557,0.006099,0.006706,0.007391,0.008174,0.009076,0.010119,0.011329,0.012737,0.014377,0.016289,0.018521,0.021136,0.024198,0.027794,0.032014,0.036974,0.042805,0.049659,0.057707,0.067145,0.078177,0.091002,0.105817,0.122851,0.142307,0.164365,0.189225,0.217048,0.247941,0.281913,0.318943,0.359028,0.402299,0.448944,0.499296,0.554138,0.612812,0.675302,0.741481,0.810814,0.882798,0.956761,1.032174,1.108428,1.184679,1.260166,1.333353,1.401989,1.462533,1.507035,1.527842,1.544378,1.559228,1.578139,1.606158,1.654272,1.756937,1.997737,2.67432,6.009377
94,7.1e-05,6.2e-05,5.7e-05,5.5e-05,5.5e-05,5.5e-05,5.6e-05,5.8e-05,6.2e-05,6.9e-05,7.8e-05,9.1e-05,0.000105,0.000123,0.000143,0.000166,0.000183,0.000191,0.000192,0.000188,0.000186,0.000184,0.000188,0.000195,0.000209,0.000229,0.000249,0.000272,0.000294,0.000319,0.000344,0.000369,0.000394,0.00042,0.000447,0.000474,0.000502,0.000532,0.000566,0.000606,0.000655,0.000719,0.000804,0.000919,0.001074,0.00125,0.001447,0.001657,0.001873,0.002077,0.002239,0.002424,0.002633,0.00287,0.003133,0.003425,0.003748,0.004103,0.004495,0.004927,0.005406,0.005942,0.006546,0.007237,0.008032,0.008951,0.010018,0.01126,0.012707,0.014395,0.016367,0.018678,0.021387,0.024571,0.028312,0.032714,0.037898,0.044,0.05118,0.059619,0.069503,0.081021,0.094355,0.109724,0.127317,0.147309,0.16989,0.195217,0.223397,0.254444,0.288344,0.325097,0.36483,0.407721,0.454087,0.504674,0.55887,0.616671,0.677964,0.742253,0.809075,0.877801,0.947939,1.018919,1.089955,1.160338,1.228637,1.292755,1.349381,1.391042,1.410474,1.425886,1.439666,1.457154,1.48299,1.527318,1.622278,1.846199,2.479196,5.616896
95,6.4e-05,5.6e-05,5.1e-05,5e-05,4.9e-05,4.9e-05,5e-05,5.1e-05,5.4e-05,6.1e-05,6.8e-05,7.9e-05,9.2e-05,0.000108,0.000127,0.000147,0.000164,0.000171,0.000171,0.000168,0.000166,0.000164,0.000166,0.000173,0.000185,0.000203,0.000221,0.000241,0.000261,0.000283,0.000305,0.000328,0.00035,0.000373,0.000397,0.000421,0.000445,0.000472,0.0005,0.000534,0.000576,0.000631,0.000704,0.000805,0.000942,0.001099,0.001275,0.001464,0.001658,0.001841,0.001984,0.002148,0.002333,0.002542,0.002775,0.003035,0.003321,0.003636,0.003984,0.004365,0.004789,0.005262,0.005795,0.006404,0.007104,0.007914,0.008855,0.00995,0.011227000000000001,0.012716,0.014456,0.016498,0.018892,0.021709,0.025022,0.028925,0.033528,0.038954,0.04535,0.052883,0.061725,0.072051,0.084031,0.097871,0.11375,0.131833,0.152303,0.175312,0.200966,0.229283,0.260256,0.293887,0.330298,0.369658,0.41227,0.45884,0.508805,0.562167,0.61883,0.678336,0.740258,0.804007,0.86913,0.935093,1.001165,1.066688,1.130331,1.190142,1.243035,1.281989,1.300114,1.314461,1.32723,1.343376,1.367149,1.407886,1.495499,1.703281,2.29457,5.244375
96,5.7e-05,5e-05,4.6e-05,4.4e-05,4.4e-05,4.3e-05,4.4e-05,4.5e-05,4.8e-05,5.3e-05,6e-05,6.9e-05,8e-05,9.5e-05,0.000112,0.000131,0.000146,0.000153,0.000153,0.00015,0.000148,0.000146,0.000148,0.000153,0.000164,0.000179,0.000195,0.000213,0.000231,0.000251,0.000271,0.000291,0.000311,0.000331,0.000353,0.000374,0.000395,0.000418,0.000442,0.000471,0.000507,0.000554,0.000616,0.000704,0.000826,0.000965,0.001122,0.001292,0.001466,0.001631,0.001756,0.001901,0.002065,0.00225,0.002457,0.002686,0.00294,0.003219,0.003527,0.003864,0.004238,0.004656,0.005126,0.005662,0.006279,0.006992,0.007821,0.008786,0.009911,0.011224,0.012759,0.014561,0.016675,0.019164,0.022095,0.025551,0.029631,0.03445,0.040138,0.04685,0.054745,0.063984,0.074726,0.087163,0.101462,0.117783,0.136297,0.157152,0.180451,0.206219,0.23445,0.265152,0.29844,0.334474,0.373541,0.416312,0.462268,0.511418,0.563681,0.618636,0.675888,0.734893,0.795228,0.8564,0.917726,0.978599,1.037784,1.093469,1.142784,1.179144,1.196019,1.209351,1.221161,1.236037,1.257859,1.295184,1.375776,1.568063,2.119245,4.888699
97,5.2e-05,4.5e-05,4.1e-05,3.9e-05,3.9e-05,3.8e-05,3.9e-05,4e-05,4.2e-05,4.7e-05,5.2e-05,6.1e-05,7e-05,8.3e-05,9.9e-05,0.000116,0.00013,0.000137,0.000137,0.000134,0.000132,0.00013,0.000131,0.000135,0.000145,0.000159,0.000173,0.000188,0.000204,0.000222,0.00024,0.000258,0.000275,0.000294,0.000313,0.000332,0.00035,0.00037,0.000391,0.000416,0.000446,0.000486,0.00054,0.000616,0.000724,0.000848,0.000988,0.00114,0.001297,0.001444,0.001555,0.001683,0.001828,0.001992,0.002174,0.002378,0.002603,0.00285,0.003123,0.003421,0.003752,0.00412,0.004535,0.005007,0.005551,0.006179,0.006909,0.007759,0.008751,0.009909,0.011263,0.012852,0.014719,0.016919,0.01951,0.022569,0.026186,0.030461,0.035517,0.041493,0.048536,0.056794,0.066415,0.077577,0.090438,0.105148,0.12187,0.140745,0.161874,0.185286,0.210979,0.238963,0.269348,0.302285,0.338045,0.377264,0.419465,0.464665,0.512794,0.563468,0.616324,0.670856,0.726675,0.783321,0.840163,0.896637,0.951603,1.003381,1.049305,1.083208,1.098902,1.111278,1.12219,1.13588,1.155879,1.190002,1.263961,1.441536,1.954571,4.55297
98,4.7e-05,4e-05,3.7e-05,3.5e-05,3.5e-05,3.4e-05,3.5e-05,3.5e-05,3.7e-05,4.1e-05,4.6e-05,5.3e-05,6.2e-05,7.3e-05,8.7e-05,0.000103,0.000116,0.000122,0.000123,0.00012,0.000118,0.000115,0.000116,0.00012,0.000128,0.00014,0.000153,0.000167,0.000181,0.000197,0.000213,0.000229,0.000244,0.000261,0.000278,0.000294,0.000311,0.000328,0.000346,0.000368,0.000393,0.000427,0.000473,0.00054,0.000635,0.000745,0.00087,0.001006,0.001147,0.001279,0.001377,0.00149,0.001618,0.001763,0.001925,0.002105,0.002305,0.002524,0.002765,0.00303,0.003322,0.003648,0.004013,0.00443,0.004909,0.005463,0.006106,0.006856,0.007731,0.008752,0.009946,0.01135,0.012998,0.014942,0.017235,0.019943,0.023147,0.026941,0.031433,0.036751,0.04303,0.050407,0.059018,0.069027,0.080584,0.093828,0.108914,0.125978,0.145117,0.166362,0.189717,0.215191,0.24289,0.272955,0.305642,0.341555,0.380255,0.421763,0.466025,0.512688,0.561419,0.61175,0.663322,0.715711,0.768328,0.820657,0.871641,0.919728,0.962448,0.994031,1.008611,1.020088,1.030161,1.042748,1.061053,1.09219,1.159913,1.323565,1.800394,4.236844
99,4.2e-05,3.6e-05,3.3e-05,3.2e-05,3.1e-05,3e-05,3.1e-05,3.1e-05,3.2e-05,3.6e-05,4e-05,4.7e-05,5.4e-05,6.4e-05,7.7e-05,9.2e-05,0.000103,0.000109,0.00011,0.000107,0.000105,0.000103,0.000103,0.000106,0.000113,0.000124,0.000135,0.000148,0.00016,0.000174,0.000189,0.000203,0.000217,0.000232,0.000247,0.000261,0.000276,0.000291,0.000307,0.000325,0.000347,0.000376,0.000416,0.000473,0.000557,0.000655,0.000766,0.000888,0.001015,0.001134,0.001221,0.00132,0.001434,0.001562,0.001706,0.001866,0.002042,0.002237,0.002451,0.002685,0.002944,0.003232,0.003555,0.003922,0.004345,0.004834,0.005402,0.006063,0.006836,0.007737,0.008793,0.010033,0.01149,0.013209,0.015238,0.017637,0.020478,0.023845,0.027837,0.032571,0.03817,0.044759,0.052463,0.061437,0.071817,0.083736,0.097338,0.112754,0.130078,0.149343,0.170555,0.193725,0.218952,0.246371,0.276221,0.309074,0.344526,0.382606,0.42327,0.466195,0.511078,0.557484,0.605085,0.653487,0.702146,0.750585,0.79783,0.842449,0.882155,0.911553,0.925088,0.935724,0.945017,0.956583,0.973325,1.001697,1.0636,1.21415,1.656753,3.940391
100,3.8e-05,3.2e-05,2.9e-05,2.8e-05,2.8e-05,2.7e-05,2.7e-05,2.8e-05,2.9e-05,3.2e-05,3.5e-05,4.1e-05,4.7e-05,5.7e-05,6.8e-05,8.1e-05,9.2e-05,9.8e-05,9.8e-05,9.6e-05,9.4e-05,9.1e-05,9.2e-05,9.4e-05,0.0001,0.00011,0.00012,0.000131,0.000142,0.000155,0.000167,0.00018,0.000193,0.000206,0.00022,0.000233,0.000245,0.000259,0.000272,0.000288,0.000307,0.000332,0.000366,0.000416,0.00049,0.000577,0.000676,0.000786,0.0009,0.001007,0.001084,0.001172,0.001272,0.001386,0.001514,0.001656,0.001813,0.001985,0.002176,0.002384,0.002613,0.002868,0.003154,0.003479,0.003853,0.004285,0.004787,0.005372,0.006055,0.006852,0.007786,0.008883,0.010173,0.011697,0.013495,0.015623,0.018145,0.021137,0.024688,0.028906,0.033902,0.039791,0.046689,0.054737,0.064064,0.074792,0.087059,0.100987,0.116668,0.134136,0.1534,0.17447,0.197442,0.22244,0.24969,0.279733,0.312198,0.347119,0.38446,0.423929,0.465248,0.508017,0.551932,0.59663,0.641606,0.686424,0.730184,0.771565,0.808454,0.835811,0.848372,0.858227,0.866799,0.877428,0.892738,0.918573,0.975095,1.113421,1.523891,3.664189
101,3.4e-05,2.9e-05,2.6e-05,2.5e-05,2.5e-05,2.4e-05,2.4e-05,2.5e-05,2.5e-05,2.8e-05,3.1e-05,3.6e-05,4.2e-05,5e-05,6e-05,7.2e-05,8.3e-05,8.8e-05,8.8e-05,8.6e-05,8.4e-05,8.2e-05,8.2e-05,8.4e-05,8.9e-05,9.8e-05,0.000107,0.000117,0.000127,0.000138,0.000149,0.00016,0.000172,0.000184,0.000196,0.000207,0.000219,0.000231,0.000242,0.000256,0.000272,0.000293,0.000323,0.000366,0.000432,0.000509,0.000598,0.000696,0.0008,0.000896,0.000964,0.001042,0.001131,0.001233,0.001346,0.001473,0.001613,0.001766,0.001936,0.002121,0.002325,0.002551,0.002805,0.003093,0.003424,0.003807,0.004252,0.004771,0.005376,0.006083,0.006911,0.007885,0.00903,0.010382,0.01198,0.013871,0.016115,0.018779,0.021945,0.025709,0.030174,0.035446,0.04163,0.048858,0.057248,0.066916,0.077989,0.090584,0.104789,0.120639,0.138144,0.157317,0.178247,0.201049,0.225936,0.25342,0.28316,0.315192,0.349493,0.385793,0.42384,0.463263,0.503786,0.545071,0.586651,0.628125,0.668663,0.707046,0.741325,0.76679,0.77845,0.787585,0.795497,0.805272,0.819281,0.842809,0.8944,1.021431,1.401999,3.40879
102,3.1e-05,2.6e-05,2.4e-05,2.3e-05,2.2e-05,2.2e-05,2.2e-05,2.2e-05,2.2e-05,2.5e-05,2.7e-05,3.2e-05,3.7e-05,4.4e-05,5.3e-05,6.5e-05,7.4e-05,7.9e-05,7.9e-05,7.7e-05,7.6e-05,7.3e-05,7.3e-05,7.5e-05,7.9e-05,8.7e-05,9.5e-05,0.000104,0.000113,0.000123,0.000133,0.000143,0.000153,0.000164,0.000175,0.000185,0.000195,0.000206,0.000217,0.000229,0.000242,0.00026,0.000286,0.000324,0.000382,0.000451,0.000531,0.000619,0.000713,0.0008,0.00086,0.00093,0.001009,0.0011,0.001201,0.001314,0.001439,0.001576,0.001728,0.001893,0.002074,0.002276,0.002502,0.002758,0.003053,0.003393,0.003789,0.00425,0.004789,0.005418,0.006155,0.007021,0.008041,0.009245,0.010669,0.012355,0.014357,0.016735,0.019565,0.022932,0.026933,0.031663,0.03722,0.043724,0.051286,0.060014,0.070027,0.081435,0.094323,0.108726,0.124655,0.142125,0.161218,0.182042,0.204797,0.229966,0.257238,0.28665,0.318186,0.351602,0.386667,0.423038,0.460461,0.498625,0.537096,0.575505,0.613086,0.648717,0.680594,0.704317,0.71515,0.723625,0.730936,0.739938,0.752776,0.774224,0.821334,0.938007,1.290957,3.174327
103,2.8e-05,2.4e-05,2.1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2.2e-05,2.4e-05,2.8e-05,3.3e-05,3.9e-05,4.8e-05,5.8e-05,6.6e-05,7.1e-05,7.1e-05,7e-05,6.8e-05,6.6e-05,6.6e-05,6.7e-05,7.1e-05,7.8e-05,8.5e-05,9.3e-05,0.000101,0.00011,0.000119,0.000128,0.000138,0.000147,0.000157,0.000166,0.000175,0.000185,0.000194,0.000205,0.000217,0.000232,0.000254,0.000288,0.00034,0.000401,0.000473,0.000552,0.000637,0.000717,0.00077,0.000833,0.000904,0.000985,0.001075,0.001176,0.001288,0.001411,0.001547,0.001695,0.001858,0.002038,0.00224,0.002469,0.002732,0.003036,0.003389,0.003801,0.004282,0.004843,0.005501,0.006275,0.007186,0.008263,0.009536,0.011045,0.012837,0.014967,0.017504,0.020527,0.024122,0.028378,0.033384,0.039252,0.046086,0.053983,0.063057,0.073412,0.085129,0.098243,0.112766,0.128713,0.14616,0.16521,0.186048,0.209134,0.234178,0.261222,0.290257,0.321058,0.353416,0.387013,0.421616,0.456936,0.492572,0.528184,0.563064,0.596174,0.625851,0.647976,0.658053,0.665927,0.672693,0.680997,0.692783,0.712365,0.755427,0.862648,1.190185,2.95981
104,2.5e-05,2.2e-05,1.9e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,2e-05,2.2e-05,2.5e-05,2.9e-05,3.5e-05,4.3e-05,5.2e-05,6e-05,6.4e-05,6.5e-05,6.3e-05,6.2e-05,5.9e-05,5.9e-05,6e-05,6.4e-05,7e-05,7.6e-05,8.4e-05,9.1e-05,9.9e-05,0.000107,0.000116,0.000124,0.000132,0.000141,0.00015,0.000158,0.000166,0.000175,0.000184,0.000195,0.000208,0.000227,0.000257,0.000303,0.000358,0.000423,0.000495,0.000572,0.000645,0.000693,0.000748,0.000812,0.000885,0.000966,0.001057,0.001158,0.001269,0.001391,0.001524,0.00167,0.001832,0.002013,0.002219,0.002455,0.002727,0.003044,0.003413,0.003844,0.004348,0.004937,0.005632,0.006449,0.007416,0.008559,0.009914,0.011524,0.01344,0.015723,0.018446,0.021688,0.02553,0.030055,0.035366,0.041558,0.048725,0.056971,0.066395,0.077073,0.089042,0.102314,0.116902,0.132881,0.150343,0.169465,0.19068,0.213722,0.238633,0.265411,0.29385,0.323759,0.354843,0.386889,0.419628,0.452687,0.485753,0.518172,0.548983,0.576649,0.597314,0.606701,0.614028,0.620301,0.627977,0.638822,0.656736,0.696154,0.794791,1.099025,2.764048
105,2.3e-05,2e-05,1.8e-05,1.7e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.8e-05,2e-05,2.3e-05,2.6e-05,3.1e-05,3.8e-05,4.7e-05,5.4e-05,5.8e-05,5.9e-05,5.7e-05,5.6e-05,5.4e-05,5.3e-05,5.4e-05,5.8e-05,6.3e-05,6.9e-05,7.5e-05,8.2e-05,8.9e-05,9.7e-05,0.000104,0.000112,0.00012,0.000128,0.000135,0.000143,0.00015,0.000158,0.000166,0.000176,0.000187,0.000204,0.00023,0.000272,0.000322,0.00038,0.000446,0.000516,0.000582,0.000626,0.000676,0.000733,0.000799,0.000873,0.000955,0.001046,0.001146,0.001257,0.001377,0.001509,0.001655,0.001818,0.002003,0.002216,0.002461,0.002746,0.003079,0.003467,0.003921,0.004453,0.005079,0.005816,0.006687,0.007719,0.008942,0.010396,0.012126,0.01419,0.016653,0.019589,0.023072,0.027178,0.032003,0.037635,0.044162,0.051681,0.060285,0.070049,0.081005,0.09317,0.106554,0.121228,0.13728,0.154872,0.174417,0.195669,0.218671,0.243423,0.269741,0.297447,0.326268,0.356007,0.386416,0.417146,0.447909,0.478098,0.506825,0.532663,0.551999,0.560761,0.567593,0.573423,0.580538,0.590544,0.606975,0.643136,0.734022,1.017021,2.586334
106,2.1e-05,1.8e-05,1.6e-05,1.5e-05,1.5e-05,1.5e-05,1.5e-05,1.4e-05,1.5e-05,1.6e-05,1.8e-05,2e-05,2.3e-05,2.8e-05,3.4e-05,4.2e-05,4.9e-05,5.3e-05,5.4e-05,5.2e-05,5.1e-05,4.9e-05,4.9e-05,4.9e-05,5.2e-05,5.7e-05,6.3e-05,6.8e-05,7.4e-05,8.1e-05,8.8e-05,9.5e-05,0.000102,0.000109,0.000116,0.000123,0.00013,0.000137,0.000144,0.000151,0.000159,0.00017,0.000184,0.000208,0.000246,0.00029,0.000343,0.000403,0.000468,0.000529,0.000568,0.000614,0.000666,0.000725,0.000792,0.000867,0.00095,0.001041,0.001141,0.00125,0.00137,0.001503,0.001651,0.001818,0.002011,0.002233,0.002492,0.002793,0.003145,0.003556,0.004038,0.004605,0.005273,0.006064,0.006999,0.008109,0.009428,0.011,0.012875,0.015114,0.017785,0.020958,0.024701,0.029104,0.03425,0.040219,0.047102,0.054989,0.063949,0.074016,0.085205,0.097527,0.111049,0.125851,0.142087,0.160149,0.179808,0.201107,0.224052,0.248472,0.274205,0.300997,0.328665,0.356979,0.385614,0.414302,0.44248,0.469323,0.493508,0.511641,0.519837,0.526223,0.531656,0.538271,0.547536,0.562656,0.595919,0.67984,0.943561,2.425661
107,2e-05,1.7e-05,1.5e-05,1.4e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.5e-05,1.6e-05,1.9e-05,2.1e-05,2.6e-05,3.1e-05,3.9e-05,4.5e-05,4.9e-05,4.9e-05,4.8e-05,4.7e-05,4.5e-05,4.4e-05,4.5e-05,4.8e-05,5.2e-05,5.7e-05,6.3e-05,6.8e-05,7.4e-05,8e-05,8.7e-05,9.3e-05,9.9e-05,0.000106,0.000113,0.000119,0.000125,0.000131,0.000138,0.000145,0.000155,0.000168,0.000189,0.000223,0.000264,0.000313,0.000368,0.000427,0.000483,0.000519,0.000561,0.000608,0.000663,0.000724,0.000792,0.000868,0.000951,0.001043,0.001142,0.001252,0.001373,0.001508,0.001661,0.001837,0.00204,0.002275,0.00255,0.002871,0.003246,0.003686,0.004204,0.004813,0.005535,0.006388,0.007402,0.008607,0.010044,0.011757,0.013806,0.016252,0.019159,0.022591,0.026631,0.031358,0.036845,0.04318,0.050445,0.058708,0.068,0.078338,0.089733,0.102246,0.115954,0.131,0.147757,0.166012,0.185807,0.207153,0.229892,0.253874,0.278862,0.304687,0.331135,0.3579,0.384735,0.411114,0.436268,0.458969,0.47602,0.483709,0.489696,0.494776,0.50095,0.509567,0.523543,0.554252,0.631973,0.878334,2.281453
