beneficiary_age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
67,0.1304,0.1288,0.1312,0.1368,0.1443,0.1532,0.1641,0.1766,0.1912,0.2088,0.2276,0.2491,0.2712,0.2952,0.3201,0.3449,0.3659,0.3815,0.394,0.4071,0.4237,0.4436,0.4702,0.5029,0.5419,0.5871,0.6356,0.6881,0.7444,0.8061,0.8725,0.9443,1.0225,1.1085,1.2033,1.3074,1.4226,1.5515,1.6949,1.8567,2.0386,2.2437,2.4753,2.7372,3.0324,3.3488,3.6857,4.0403,4.4105,4.7912,5.1736,5.5977,6.0664,6.5838,7.1526,7.778,8.4645,9.2173,10.0432,10.9476,11.9392,13.0258,14.216,15.5186,16.942,18.4921,20.175,21.9943,23.9535,26.0536,28.2954,30.6782,33.1985,35.8538,38.6373,41.542,44.5592,47.6773,50.8832,54.1616,57.4931,60.8546,64.221,67.5713,70.8815,74.1281,77.294,80.3612,83.3132,86.1333,88.8113,91.3437,93.7367,95.9986,98.1413,100.1866,102.1105,103.9161,105.605,107.1735,108.6227,109.954,111.1732,112.2857,113.295,114.2061,115.016,115.7171,116.2928,116.6935,116.8791,117.0269,117.1626,117.3365,117.5916,118.0114,118.8187,120.3961,123.496,129.5939
68,0.1232,0.1214,0.1234,0.1285,0.1356,0.1439,0.1541,0.166,0.1797,0.1965,0.2144,0.2349,0.256,0.2789,0.3026,0.3262,0.346,0.3605,0.3718,0.3835,0.3986,0.4168,0.4413,0.4715,0.5079,0.5501,0.5952,0.644,0.6964,0.7537,0.8154,0.8821,0.9546,1.0344,1.1224,1.2192,1.3263,1.4464,1.5802,1.7315,1.9017,2.0941,2.3117,2.5582,2.8365,3.1346,3.4516,3.7849,4.1321,4.4879,4.8436,5.2382,5.6743,6.156,6.6856,7.268,7.9078,8.6099,9.3809,10.2263,11.1547,12.1742,13.2931,14.5209,15.8661,17.3349,18.9342,20.6682,22.5407,24.5537,26.7084,29.005,31.4404,34.013,36.7162,39.5438,42.4873,45.5354,48.6754,51.8921,55.1663,58.4748,61.7927,65.0986,68.3688,71.5792,74.7128,77.7511,80.6774,83.4749,86.1329,88.6478,91.0253,93.2736,95.4044,97.4391,99.3537,101.1512,102.8331,104.3955,105.8394,107.1661,108.3812,109.4904,110.4968,111.4053,112.2132,112.9126,113.487,113.8868,114.0718,114.2191,114.3542,114.5272,114.781,115.199,116.0035,117.5773,120.6726,126.7663
69,0.1162,0.1141,0.1158,0.1205,0.127,0.1347,0.1443,0.1555,0.1685,0.1845,0.2014,0.221,0.2411,0.2629,0.2855,0.3079,0.3266,0.34,0.3502,0.3606,0.3742,0.3908,0.4133,0.4413,0.4751,0.5144,0.5563,0.6016,0.6502,0.7033,0.7605,0.8221,0.8892,0.9631,1.0445,1.1342,1.2335,1.3451,1.4696,1.6106,1.7696,1.9496,2.1536,2.3853,2.6471,2.9276,3.2256,3.5384,3.8634,4.1954,4.5256,4.892,5.297,5.7443,6.2362,6.7773,7.3719,8.0247,8.7422,9.5299,10.396,11.3489,12.3969,13.5496,14.8159,16.2022,17.7161,19.362,21.1448,23.0667,25.13,27.3353,29.6806,32.1645,34.7813,37.5254,40.3886,43.3602,46.4278,49.5764,52.7871,56.0368,59.3006,62.5571,65.7823,68.9523,72.0494,75.0552,77.9526,80.7245,83.3599,85.8549,88.2149,90.4478,92.565,94.5877,96.4918,98.2801,99.954,101.5093,102.9472,104.2686,105.4793,106.5846,107.5876,108.4933,109.2988,109.9963,110.5693,110.9681,111.1524,111.2991,111.4334,111.6054,111.8577,112.2736,113.0751,114.6446,117.7347,123.8237
70,0.1094,0.107,0.1084,0.1126,0.1186,0.1258,0.1348,0.1453,0.1575,0.1727,0.1888,0.2074,0.2264,0.2472,0.2687,0.29,0.3076,0.32,0.3291,0.3384,0.3507,0.3656,0.3863,0.4121,0.4435,0.48,0.5189,0.5609,0.6059,0.655,0.7077,0.7646,0.8264,0.8945,0.9697,1.0525,1.1443,1.2476,1.3631,1.4942,1.6423,1.8103,2.0013,2.2185,2.4645,2.7279,3.0076,3.3006,3.6045,3.9137,4.2196,4.5591,4.9345,5.3489,5.8047,6.3061,6.8571,7.4624,8.1281,8.8595,9.6648,10.5521,11.53,12.608,13.7951,15.0984,16.5254,18.0815,19.7718,21.5996,23.5674,25.677,27.9269,30.3167,32.8412,35.4953,38.2717,41.1602,44.1487,47.2227,50.3634,53.548,56.7517,59.9532,63.1283,66.2529,69.3093,72.2785,75.1434,77.8864,80.4964,82.9689,85.3091,87.5246,89.6263,91.6354,93.5276,95.3054,96.9702,98.5176,99.9485,101.264,102.4696,103.5704,104.5697,105.4722,106.2749,106.9703,107.5416,107.9392,108.1228,108.2687,108.4022,108.5731,108.8237,109.2372,110.0351,111.5998,114.684,120.7676
71,0.1027,0.1002,0.1012,0.105,0.1105,0.1172,0.1255,0.1353,0.1469,0.1612,0.1764,0.194,0.2122,0.2319,0.2523,0.2725,0.2891,0.3005,0.3086,0.3169,0.3278,0.3413,0.3602,0.3841,0.4131,0.447,0.483,0.5219,0.5634,0.6086,0.6572,0.7094,0.7662,0.8289,0.898,0.9742,1.0587,1.1541,1.2608,1.3823,1.5199,1.6764,1.8546,2.0579,2.2886,2.5356,2.7976,3.0717,3.3553,3.6429,3.9257,4.2396,4.5866,4.9698,5.3911,5.8546,6.3639,6.9234,7.5391,8.216,8.9621,9.7855,10.6944,11.6986,12.8071,14.0271,15.3668,16.8317,18.4277,20.1586,22.0278,24.0376,26.1876,28.4778,30.9042,33.4623,36.1455,38.9441,41.8467,44.8391,47.9031,51.0161,54.1534,57.2939,60.4132,63.4873,66.4979,69.4262,72.2546,74.9652,77.5464,79.9936,82.3114,84.5071,86.5915,88.5851,90.4638,92.2297,93.8841,95.4225,96.8456,98.1543,99.354,100.4498,101.4447,102.3435,103.1433,103.8361,104.4055,104.8017,104.9846,105.1296,105.2621,105.4317,105.6805,106.0912,106.8851,108.4443,111.5217,117.599
72,0.0962,0.0935,0.0942,0.0976,0.1026,0.1088,0.1165,0.1257,0.1365,0.15,0.1644,0.1811,0.1982,0.217,0.2364,0.2555,0.2711,0.2816,0.2888,0.296,0.3058,0.3179,0.3352,0.3571,0.3839,0.4153,0.4486,0.4845,0.5227,0.5643,0.6089,0.6568,0.7088,0.7662,0.8295,0.8993,0.9769,1.0646,1.1629,1.2751,1.4025,1.5479,1.7139,1.9036,2.1196,2.3507,2.5958,2.8518,3.116,3.3829,3.6438,3.9335,4.2536,4.6071,4.9956,5.4229,5.8924,6.4082,6.9759,7.6004,8.2893,9.0505,9.8922,10.8239,11.8548,12.9923,14.2446,15.6179,17.1184,18.7505,20.5185,22.4253,24.4713,26.6574,28.9804,31.4367,34.0204,36.7225,39.5324,42.4365,45.4169,48.4514,51.5159,54.5889,57.6466,60.6644,63.6243,66.5069,69.2943,71.9685,74.5175,76.9362,79.2288,81.4023,83.4669,85.4431,87.3064,89.059,90.7015,92.2297,93.6439,94.945,96.1379,97.228,98.218,99.1127,99.9089,100.5989,101.166,101.5608,101.7427,101.8869,102.0183,102.1863,102.433,102.8406,103.6299,105.1827,108.2524,114.3224
73,0.0899,0.087,0.0875,0.0905,0.095,0.1006,0.1078,0.1163,0.1264,0.1391,0.1527,0.1685,0.1847,0.2024,0.2208,0.2389,0.2536,0.2632,0.2696,0.2758,0.2845,0.2953,0.3111,0.3312,0.3559,0.385,0.4157,0.4487,0.4839,0.5221,0.5629,0.6067,0.6541,0.7065,0.7643,0.828,0.8989,0.9792,1.0694,1.1727,1.2904,1.4249,1.5791,1.7559,1.9576,2.1734,2.4022,2.6408,2.8865,3.1338,3.374,3.6406,3.9353,4.2606,4.6181,5.0111,5.4427,5.9169,6.4389,7.0131,7.6471,8.3483,9.1248,9.9859,10.9407,11.9968,13.1625,14.4443,15.8489,17.3812,19.0461,20.8473,22.7859,24.8639,27.0788,29.4279,31.9062,34.5057,37.2162,40.025,42.9148,45.864,48.8487,51.8479,54.8375,57.7932,60.6967,63.5284,66.2702,68.9037,71.4165,73.8032,76.0675,78.2159,80.2584,82.2149,84.0609,85.7982,87.4275,88.944,90.3482,91.6405,92.8259,93.9095,94.8939,95.7838,96.576,97.2628,97.8275,98.2205,98.4013,98.5444,98.6746,98.841,99.0852,99.4892,100.2734,101.819,104.8797,110.9415
74,0.0838,0.0808,0.081,0.0836,0.0877,0.0928,0.0994,0.1073,0.1167,0.1286,0.1413,0.1562,0.1716,0.1884,0.2058,0.2229,0.2366,0.2454,0.251,0.2564,0.264,0.2737,0.2879,0.3063,0.3291,0.356,0.3843,0.4147,0.4469,0.4819,0.5191,0.559,0.6022,0.6497,0.7023,0.7602,0.8248,0.898,0.9805,1.0752,1.1834,1.3077,1.4504,1.6146,1.8026,2.0038,2.2169,2.4389,2.667,2.8956,3.1162,3.3611,3.6317,3.9304,4.2584,4.619,5.0149,5.4495,5.928,6.4544,7.0358,7.6795,8.3931,9.1859,10.0667,11.0431,12.1236,13.3148,14.6238,16.056,17.6167,19.3106,21.1394,23.1059,25.2086,27.4458,29.8133,32.3041,34.9089,37.6157,40.4081,43.265,46.163,49.0814,51.9964,54.8837,57.7249,60.5002,63.1913,65.7795,68.252,70.6028,72.8353,74.9556,76.973,78.9073,80.7338,82.454,84.0682,85.5716,86.9643,88.2467,89.4236,90.4998,91.4778,92.3623,93.15,93.8331,94.395,94.7861,94.9657,95.1076,95.2364,95.4009,95.6423,96.0423,96.8206,98.3579,101.4084,107.4608
75,0.078,0.0749,0.0748,0.077,0.0807,0.0853,0.0913,0.0986,0.1073,0.1185,0.1304,0.1444,0.1589,0.1747,0.1912,0.2073,0.2201,0.2282,0.2331,0.2377,0.2443,0.2529,0.2658,0.2826,0.3036,0.3283,0.3544,0.3822,0.4117,0.4437,0.4776,0.5139,0.553,0.5961,0.6436,0.6961,0.7545,0.8211,0.8962,0.9827,1.0819,1.1961,1.3279,1.4801,1.6548,1.8419,2.04,2.2461,2.4574,2.6683,2.8704,3.0948,3.3427,3.6163,3.9167,4.2466,4.6087,5.0061,5.4433,5.9244,6.4558,7.0446,7.6981,8.4251,9.2344,10.1334,11.1306,12.2328,13.4472,14.7797,16.2362,17.8217,19.539,21.3916,23.3789,25.5001,27.7522,30.1288,32.622,35.2205,37.9087,40.6663,43.4707,46.3014,49.135,51.9475,54.7202,57.4333,60.0683,62.6061,65.0336,67.3445,69.5415,71.6302,73.6196,75.5289,77.3334,79.0342,80.6314,82.12,83.4998,84.771,85.9382,87.0059,87.9768,88.8552,89.6377,90.3167,90.8753,91.2642,91.4424,91.583,91.7102,91.8725,92.1109,92.5063,93.2778,94.8058,97.8446,103.8861
76,0.0724,0.0692,0.0689,0.0707,0.074,0.0781,0.0836,0.0903,0.0984,0.1087,0.1199,0.1331,0.1466,0.1616,0.1771,0.1923,0.2043,0.2116,0.2158,0.2197,0.2255,0.233,0.2446,0.2599,0.2792,0.302,0.3259,0.3514,0.3784,0.4075,0.4384,0.4712,0.5065,0.5454,0.5883,0.6355,0.6883,0.7484,0.8165,0.8952,0.9857,1.0904,1.2117,1.3522,1.5143,1.6878,1.8715,2.0625,2.2578,2.452,2.6366,2.8417,3.0683,3.3183,3.5926,3.8938,4.224,4.5863,4.9848,5.423,5.9072,6.4439,7.04,7.7042,8.4449,9.2692,10.1855,11.2008,12.3225,13.5566,14.9094,16.3866,17.9916,19.7287,21.5982,23.6003,25.7328,27.9907,30.3668,32.851,35.4286,38.0804,40.7842,43.5204,46.2659,48.9968,51.6945,54.3393,56.9124,59.3946,61.7723,64.0387,66.1961,68.2494,70.2075,72.0888,73.8685,75.5475,77.1255,78.5974,79.9626,81.2211,82.3773,83.4356,84.3983,85.2697,86.0464,86.7206,87.2756,87.662,87.8387,87.9778,88.1032,88.263,88.4979,88.8881,89.652,91.1692,94.1948,100.2239
77,0.067,0.0638,0.0632,0.0648,0.0676,0.0713,0.0763,0.0823,0.0898,0.0994,0.1098,0.1221,0.1349,0.1489,0.1635,0.1778,0.189,0.1957,0.1993,0.2025,0.2075,0.214,0.2245,0.2384,0.256,0.2769,0.2988,0.3222,0.3468,0.3733,0.4013,0.4309,0.4628,0.4977,0.5362,0.5786,0.626,0.6801,0.7415,0.8127,0.895,0.9906,1.1017,1.2312,1.381,1.5416,1.7116,1.8881,2.0682,2.2466,2.4148,2.6017,2.8083,3.0362,3.286,3.5602,3.8607,4.19,4.5521,4.95,5.3897,5.8772,6.4192,7.0236,7.6987,8.4514,9.2899,10.2211,11.2524,12.39,13.6406,15.0104,16.5034,18.1243,19.8746,21.7552,23.7651,25.9003,28.1548,30.5194,32.9806,35.5202,38.1169,40.7518,43.4023,46.0449,48.6612,51.2315,53.7367,56.1576,58.4803,60.6974,62.8107,64.8248,66.7477,68.5976,70.3496,72.004,73.5605,75.0134,76.3621,77.6063,78.7501,79.7976,80.7511,81.6146,82.3847,83.0536,83.6044,83.9879,84.1629,84.3003,84.4237,84.5808,84.8116,85.1959,85.9511,87.4561,90.4665,96.4815
78,0.0619,0.0586,0.0579,0.0591,0.0616,0.0648,0.0693,0.0748,0.0816,0.0905,0.1002,0.1117,0.1236,0.1368,0.1505,0.164,0.1744,0.1805,0.1835,0.1861,0.1903,0.196,0.2053,0.2179,0.234,0.2532,0.2732,0.2946,0.3169,0.3411,0.3664,0.3931,0.4217,0.453,0.4874,0.5253,0.5676,0.6161,0.6711,0.7353,0.8098,0.8967,0.9982,1.117,1.2551,1.4033,1.5602,1.723,1.8887,2.0521,2.205,2.3749,2.5627,2.7699,2.9969,3.2459,3.5185,3.817,4.145,4.5053,4.9033,5.3447,5.8355,6.3835,6.9964,7.6809,8.445,9.2953,10.2392,11.2831,12.4339,13.6979,15.0798,16.5851,18.2157,19.9737,21.8589,23.8685,25.9976,28.2381,30.5778,32.9995,35.483,38.0102,40.5591,43.1069,45.6353,48.1246,50.5559,52.9098,55.172,57.3348,59.3994,61.3699,63.2537,65.0686,66.7895,68.4164,69.9487,71.3804,72.7105,73.9385,75.0682,76.1035,77.0465,77.9011,78.6637,79.3265,79.8726,80.2529,80.426,80.5614,80.6826,80.8365,81.0628,81.4405,82.1856,83.6768,86.6698,92.6685
79,0.0571,0.0537,0.0528,0.0538,0.0559,0.0588,0.0628,0.0677,0.0739,0.0821,0.0911,0.1018,0.1129,0.1252,0.1381,0.1507,0.1604,0.1659,0.1685,0.1705,0.1741,0.1789,0.1872,0.1985,0.2132,0.2307,0.249,0.2685,0.2888,0.3107,0.3336,0.3576,0.3832,0.4112,0.4419,0.4756,0.5132,0.5563,0.6055,0.6631,0.7301,0.8087,0.9011,1.0098,1.1367,1.273,1.4174,1.5672,1.7194,1.8687,2.0072,2.1613,2.3315,2.5193,2.725,2.9505,3.1972,3.4671,3.7634,4.0886,4.4477,4.8459,5.2888,5.7839,6.3382,6.9582,7.6515,8.4246,9.2848,10.2383,11.2921,12.4531,13.726,15.1169,16.6286,18.2638,20.0234,21.9056,23.9065,26.0195,28.2334,30.5323,32.8972,35.3108,37.7521,40.1988,42.6329,45.035,47.3864,49.6674,51.8637,53.967,55.9781,57.9004,59.741,61.517,63.2033,64.7995,66.3046,67.7124,69.0216,70.2314,71.3452,72.3668,73.298,74.1425,74.8966,75.5524,76.0933,76.4699,76.6408,76.7741,76.8927,77.0432,77.2643,77.6344,78.3682,79.8434,82.8166,88.7967
80,0.0525,0.0491,0.0481,0.0489,0.0506,0.0531,0.0566,0.061,0.0667,0.0742,0.0824,0.0923,0.1027,0.1142,0.1263,0.1381,0.1471,0.1521,0.1542,0.1557,0.1587,0.1628,0.1701,0.1803,0.1936,0.2096,0.2263,0.244,0.2625,0.2823,0.3029,0.3244,0.3473,0.3722,0.3995,0.4293,0.4626,0.5008,0.5445,0.5958,0.6559,0.7268,0.8104,0.9095,1.0258,1.1508,1.2834,1.4208,1.5601,1.6963,1.8214,1.9607,2.1146,2.2844,2.4703,2.674,2.8966,3.1399,3.4068,3.6994,4.0224,4.3805,4.7789,5.2245,5.7239,6.2833,6.9099,7.6098,8.3902,9.2572,10.2179,11.279,12.4459,13.7249,15.1194,16.6328,18.267,20.0211,21.8923,23.8754,25.9603,28.1324,30.3741,32.6691,34.9973,37.3371,39.671,41.9801,44.2456,46.4481,48.5729,50.6115,52.5641,54.4336,56.2266,57.9597,59.6076,61.1697,62.6445,64.0257,65.3115,66.5008,67.5968,68.6029,69.5207,70.3537,71.0983,71.7463,72.2811,72.6537,72.8221,72.953,73.0689,73.2154,73.4308,73.7923,74.5131,75.9702,78.9205,84.8791
81,0.0481,0.0448,0.0437,0.0442,0.0457,0.0478,0.0509,0.0548,0.0599,0.0668,0.0743,0.0834,0.093,0.1037,0.115,0.1261,0.1345,0.139,0.1407,0.1418,0.1442,0.1476,0.1541,0.1632,0.1752,0.1898,0.205,0.2211,0.2378,0.2557,0.2742,0.2935,0.3139,0.336,0.3602,0.3865,0.4158,0.4495,0.4881,0.5337,0.5872,0.6507,0.7262,0.8161,0.9223,1.0367,1.1581,1.2838,1.4111,1.5349,1.6476,1.7731,1.9119,2.065,2.2326,2.416,2.6163,2.8351,3.0748,3.3374,3.627,3.948,4.3051,4.7048,5.1531,5.6559,6.2199,6.851,7.556,8.341,9.2127,10.1782,11.2428,12.4132,13.6932,15.087,16.5971,18.2236,19.965,21.8169,23.7708,25.8135,27.9285,30.1007,32.311,34.5389,36.7674,38.978,41.1522,43.2707,45.3187,47.2875,49.1767,50.9888,52.7299,54.4159,56.0216,57.546,58.9873,60.3389,61.5986,62.7651,63.8412,64.8299,65.7327,66.5529,67.2866,67.9258,68.4538,68.8217,68.9875,69.1157,69.2285,69.3707,69.5797,69.9315,70.6378,72.074,74.998,80.9319
82,0.044,0.0408,0.0396,0.0399,0.0411,0.0429,0.0456,0.049,0.0536,0.0598,0.0667,0.0751,0.084,0.0939,0.1044,0.1148,0.1226,0.1267,0.1281,0.1288,0.1307,0.1335,0.1391,0.1472,0.158,0.1713,0.1851,0.1997,0.2147,0.2309,0.2476,0.2649,0.283,0.3026,0.3239,0.3471,0.3727,0.4023,0.4362,0.4765,0.524,0.5807,0.6485,0.7298,0.8264,0.9307,1.0415,1.1563,1.2723,1.3846,1.4858,1.5986,1.7234,1.8611,2.0117,2.1765,2.3563,2.5525,2.7673,3.0022,3.2612,3.548,3.8671,4.2244,4.6255,5.0758,5.5816,6.1485,6.7828,7.4905,8.2782,9.1527,10.1195,11.1854,12.3548,13.6322,15.0209,16.5217,18.1343,19.8553,21.6776,23.5894,25.5754,27.6219,29.711,31.823,33.9416,36.049,38.127,40.1567,42.1231,44.0174,45.8387,47.5889,49.2737,50.9086,52.4682,53.9514,55.356,56.6749,57.9059,59.0471,60.101,61.0705,61.9565,62.7623,63.4839,64.1132,64.6336,64.9964,65.1592,65.2846,65.394,65.5314,65.7333,66.0743,66.7641,68.1768,71.0709,76.9762
83,0.0402,0.037,0.0358,0.0359,0.0369,0.0384,0.0407,0.0437,0.0477,0.0534,0.0596,0.0674,0.0755,0.0847,0.0945,0.1041,0.1114,0.1151,0.1162,0.1166,0.118,0.1203,0.1252,0.1323,0.1421,0.1541,0.1666,0.1798,0.1934,0.208,0.2229,0.2384,0.2545,0.2718,0.2906,0.3109,0.3333,0.3592,0.3888,0.4241,0.466,0.5164,0.577,0.6503,0.738,0.8328,0.9337,1.0381,1.1436,1.2453,1.3358,1.437,1.5488,1.6724,1.8074,1.9551,2.1161,2.2916,2.4835,2.6932,2.9241,3.1797,3.464,3.7824,4.1401,4.542,4.9941,5.5014,6.07,6.7055,7.4143,8.203,9.0772,10.0437,11.1071,12.2723,13.5432,14.9216,16.4076,17.9994,19.6908,21.4715,23.3278,25.247,27.2124,29.2056,31.211,33.2114,35.1893,37.1259,39.0065,40.822,42.5711,44.2554,45.88,47.4598,48.9697,50.4082,51.7728,53.0561,54.2556,55.369,56.3985,57.3467,58.2142,59.004,59.7121,60.3304,60.8424,61.1995,61.3589,61.4813,61.587,61.7193,61.9135,62.2426,62.9139,64.2999,67.16,73.0328
84,0.0366,0.0335,0.0323,0.0323,0.033,0.0342,0.0362,0.0389,0.0424,0.0475,0.0531,0.0602,0.0676,0.0762,0.0852,0.0942,0.101,0.1043,0.1052,0.1053,0.1064,0.1081,0.1123,0.1186,0.1274,0.1383,0.1495,0.1614,0.1737,0.1868,0.2002,0.214,0.2283,0.2436,0.2601,0.2778,0.2974,0.3199,0.3456,0.3765,0.4133,0.4578,0.5118,0.5776,0.6569,0.7428,0.8344,0.9293,1.025,1.1168,1.1976,1.288,1.3881,1.4986,1.6194,1.7515,1.8953,2.052,2.2231,2.4097,2.6151,2.8423,3.0949,3.3778,3.6958,4.0535,4.4561,4.9086,5.4166,5.9852,6.6205,7.3291,8.1163,8.9889,9.9517,11.0099,12.1678,13.4277,14.7909,16.2562,17.8189,19.4699,21.1968,22.9884,24.8291,26.7018,28.5918,30.4825,32.3571,34.1974,35.9887,37.7218,39.3951,41.0097,42.5704,44.0915,45.5483,46.9387,48.2601,49.5049,50.6702,51.7533,52.7562,53.6809,54.5281,55.3003,55.9936,56.5997,57.1023,57.4531,57.609,57.728,57.8299,57.9567,58.1424,58.4584,59.1093,60.4654,63.2869,69.1225
85,0.0332,0.0303,0.029,0.0289,0.0295,0.0305,0.0322,0.0344,0.0375,0.0421,0.0472,0.0536,0.0604,0.0682,0.0766,0.085,0.0912,0.0943,0.095,0.0949,0.0956,0.0969,0.1005,0.1061,0.1139,0.1237,0.1338,0.1445,0.1556,0.1673,0.1794,0.1917,0.2043,0.2179,0.2324,0.2478,0.2647,0.2842,0.3066,0.3334,0.3656,0.4048,0.4526,0.5114,0.5829,0.6606,0.7436,0.8296,0.9162,0.999,1.0709,1.1515,1.2408,1.3395,1.4473,1.5651,1.6934,1.8329,1.9851,2.1509,2.3332,2.5346,2.7585,3.0092,3.2913,3.6086,3.9663,4.3687,4.821,5.328,5.8956,6.5298,7.236,8.0208,8.8891,9.8461,10.8965,12.0433,13.2882,14.6312,16.0686,17.5924,19.192,20.8571,22.5735,24.3254,26.099,27.8785,29.648,31.3896,33.089,34.7368,36.3314,37.8734,39.3671,40.8264,42.2269,43.5663,44.8416,46.0451,47.1736,48.2241,49.1981,50.0975,50.9225,51.6755,52.3525,52.9453,53.4376,53.7814,53.9336,54.0491,54.147,54.2679,54.4447,54.7465,55.3749,56.6976,59.4754,65.2687
86,0.0301,0.0274,0.0261,0.0259,0.0263,0.0271,0.0285,0.0304,0.0331,0.0372,0.0417,0.0475,0.0537,0.0609,0.0687,0.0764,0.0823,0.085,0.0855,0.0853,0.0857,0.0867,0.0897,0.0946,0.1015,0.1104,0.1194,0.1291,0.139,0.1496,0.1604,0.1713,0.1826,0.1945,0.2072,0.2206,0.2353,0.2521,0.2714,0.2947,0.3227,0.357,0.3993,0.4516,0.5159,0.586,0.6609,0.7387,0.817,0.8915,0.9554,1.0271,1.1066,1.1945,1.2905,1.3955,1.5096,1.6336,1.7688,1.9159,2.0773,2.2556,2.4535,2.6753,2.9248,3.2058,3.5227,3.8795,4.2812,4.732,5.2375,5.8034,6.4348,7.1382,7.9183,8.7806,9.7298,10.7694,11.9018,13.1277,14.4443,15.8451,17.3204,18.8615,20.4555,22.0877,23.7452,25.4134,27.0769,28.7187,30.3246,31.8855,33.3993,34.8663,36.2907,37.6857,39.0273,40.3131,41.5399,42.6997,43.7891,44.8048,45.7481,46.6202,47.4213,48.1536,48.8129,49.3912,49.8723,50.2087,50.3568,50.4686,50.5623,50.6772,50.8446,51.1313,51.7352,53.021,55.75,61.4952
87,0.0273,0.0247,0.0234,0.0232,0.0235,0.024,0.0252,0.0268,0.0292,0.0328,0.0368,0.042,0.0477,0.0543,0.0614,0.0686,0.074,0.0766,0.0769,0.0765,0.0767,0.0774,0.08,0.0842,0.0903,0.0982,0.1064,0.115,0.1239,0.1334,0.1431,0.1528,0.1628,0.1733,0.1845,0.1962,0.2088,0.2233,0.2399,0.26,0.2842,0.3142,0.3514,0.3979,0.4556,0.5186,0.5862,0.6564,0.7271,0.794,0.8507,0.9143,0.985,1.0631,1.1485,1.2419,1.3433,1.4534,1.5733,1.7035,1.8462,2.0037,2.1785,2.3743,2.5946,2.8428,3.123,3.4388,3.7947,4.1946,4.6436,5.1472,5.7101,6.3385,7.0372,7.8115,8.6664,9.6055,10.6318,11.7466,12.9481,14.2308,15.5864,17.0074,18.4819,19.9968,21.54,23.0979,24.656,26.1979,27.71,29.1831,30.615,32.0058,33.3593,34.6882,35.9692,37.1994,38.3756,39.4898,40.5382,41.5174,42.428,43.2713,44.0471,44.7573,45.3977,45.9604,46.4294,46.7578,46.9016,47.0096,47.099,47.2078,47.3656,47.6364,48.2141,49.4597,52.1344,57.8255
88,0.0247,0.0222,0.021,0.0207,0.0209,0.0213,0.0223,0.0236,0.0256,0.0288,0.0324,0.0371,0.0422,0.0482,0.0548,0.0615,0.0665,0.0688,0.0691,0.0686,0.0686,0.069,0.0711,0.0748,0.0802,0.0873,0.0946,0.1024,0.1103,0.1188,0.1275,0.1362,0.145,0.1543,0.1641,0.1742,0.1852,0.1977,0.2119,0.2291,0.25,0.2761,0.3087,0.35,0.4015,0.4581,0.519,0.5823,0.646,0.706,0.7562,0.8127,0.8754,0.9448,1.0206,1.1035,1.1936,1.2912,1.3974,1.5126,1.6387,1.7777,1.9318,2.1044,2.2987,2.5176,2.765,3.044,3.3587,3.7127,4.1107,4.5579,5.0585,5.6187,6.2428,6.9361,7.7038,8.5496,9.4768,10.4873,11.5802,12.7509,13.9924,15.298,16.6575,18.0587,19.4906,20.9406,22.3951,23.8384,25.2574,26.6431,27.9932,29.3074,30.5893,31.8513,33.0705,34.244,35.3684,36.4356,37.4417,38.3828,39.2596,40.0728,40.822,41.5089,42.1294,42.6755,43.1318,43.4516,43.591,43.6951,43.7803,43.8829,44.0309,44.2854,44.8355,46.0379,48.6533,54.284
89,0.0223,0.02,0.0188,0.0185,0.0186,0.0189,0.0197,0.0208,0.0225,0.0253,0.0285,0.0327,0.0373,0.0428,0.0488,0.055,0.0596,0.0618,0.062,0.0614,0.0613,0.0615,0.0632,0.0664,0.0712,0.0775,0.084,0.091,0.0981,0.1057,0.1134,0.1212,0.129,0.1372,0.1459,0.1547,0.1641,0.1749,0.187,0.2018,0.2198,0.2424,0.2709,0.3074,0.3534,0.4041,0.4589,0.5159,0.5733,0.6272,0.6716,0.7216,0.7771,0.8387,0.9061,0.9796,1.0595,1.146,1.2401,1.3419,1.4532,1.5758,1.7116,1.8636,2.0348,2.2278,2.4459,2.6922,2.9701,3.2832,3.6355,4.0318,4.4764,4.9746,5.531,6.1506,6.8383,7.5982,8.4337,9.3473,10.3386,11.4042,12.5378,13.7342,14.984,16.2762,17.601,18.9467,20.3006,21.6477,22.9755,24.2753,25.5445,26.7829,27.9936,29.1887,30.3459,31.4623,32.5342,33.5537,34.5167,35.4191,36.2611,37.0434,37.7651,38.428,39.0278,39.5567,39.9996,40.3105,40.4453,40.5455,40.6264,40.7229,40.8612,41.0993,41.6211,42.7779,45.3293,50.8937
